timestamp,price1,size1,ticks1,change1,price2,size2,ticks2,change2,roc_1,roc_5,roc_15,spread
13:50:16,335.65000000000003,1253,14,0.5873707765451999,274.73008,431,5,1.0557253009213372,-0.026368991462747182,0.04153962551377888,0.017474561656448617,-0.46835452437613734
13:50:17,335.6772636363636,1510,11,0.5955411251214489,274.75,500,6,1.0630526021327507,-0.023807160208958122,0.042382672878614414,0.018317609021284154,-0.4675114770113018
13:50:18,335.7073923076924,910,13,0.6045700654877617,274.748,142,5,1.0623169293203567,-0.014553725019887609,0.05214728605732122,0.028082222199990958,-0.457746863832595
13:50:19,335.7083333333333,517,6,0.6048520714316186,274.7414,1691,7,1.0598892090394714,-0.019200726919063604,0.05485701228206341,0.03079194842473315,-0.4550371376078528
13:50:20,335.7,1,1,0.6023547435907016,274.7414,0,0,1.0598892090394714,-0.017284214554438626,0.05235968444114647,0.02829462058381621,-0.45753446544876974
13:50:21,335.7059269230768,2216,26,0.604130919991983,274.73306,468,10,1.0568214534118123,-0.014061189237915106,0.05720361647008687,0.03313855261275661,-0.45269053341982934
13:50:22,335.71430000000004,1635,6,0.6066401581657336,274.7444444444444,600,9,1.0610090665427652,-0.015819118976284186,0.05552524151288463,0.03146017765555437,-0.4543689083770316
13:50:23,335.70405,241,4,0.6035684449213904,274.73,691,5,1.0556958740088533,-0.011344935512731635,0.057766720802453264,0.033701656945123004,-0.45212742908746295
13:50:24,335.69,170,3,0.5993579501816013,274.7299,300,1,1.0556590903682221,-0.01697881493269382,0.05359300970329539,0.02952794584596513,-0.4563011401866208
13:50:25,335.68125,800,8,0.5967357559486299,274.71,95,2,1.048339145884935,-0.00942483319571652,0.058290759953611215,0.034225696096280955,-0.451603389936305
13:50:26,335.6645,212,4,0.5917161269883817,274.6861363636363,1445,22,1.0395612316461729,-0.013707023304426968,0.062049045232125066,0.037983981374794806,-0.44784510465779115
13:50:27,335.6648166666667,448,6,0.5918110254463526,274.6555263157895,2609,19,1.0283017416527296,-0.0024557869881324246,0.07340343368353919,0.04933836982620893,-0.436490716206377
13:50:28,335.6648166666667,0,0,0.5918110254463526,274.65250000000003,301,4,1.0271885525287299,0.006412851938145225,0.0745166228075389,0.05045155895020864,-0.4353775270823773
13:50:29,335.659,800,1,0.5900678906133799,274.6682,100,1,1.0329635841059877,-0.0064105125739626345,0.0669984563973085,0.04293339253997824,-0.4428956934926077
13:50,335.65000000000003,668,10,0.5873707765451999,274.660475,212,4,1.030122047868132,-0.004436479204201982,0.06714287856698398,0.04307781470965372,-0.44275127132293224
13:50:31,335.64,205,3,0.5843739831360825,274.6471428571429,401,7,1.0252180003526918,0.0009075084982682613,0.06723346265291408,0.0450863000848552,-0.4408440172166094
